Membership Type,LongTrip,Lat,Long,Year,Month,Temp,TripCount
Local365,0,30.27947,-97.74479,2020,7,86.5,18
Local365,0,30.25116,-97.74908,2017,5,75.5,16
Local365,1,30.24329,-97.72277,2020,12,52.4,9
Local365,0,30.27691,-97.75156,2015,12,55.2,19
Local365,0,30.264341,-97.740441,2015,7,83.1,37
Local365,0,30.26979,-97.7308,2016,5,73.5,63
Local365,0,30.260241,-97.753822,2016,1,49.3,140
Local365,1,30.25218,-97.7487,2014,12,53.3,2
Local365,0,30.26836,-97.73651,2018,6,85.4,22
Local365,1,30.26979,-97.7308,2017,7,86.9,7
Local365,1,30.26476,-97.73152,2019,11,56.8,1
Local365,1,30.26498,-97.7466,2019,12,52.6,8
Local365,0,30.27947,-97.74479,2020,9,77,32
Local365,1,30.26709,-97.73933,2015,2,49.2,3
Local365,0,30.26708,-97.75014,2021,2,47.4,44
Local365,0,30.27631,-97.74476,2018,3,64.7,33
Local365,1,30.2598,-97.72341,2017,1,55.4,7
Local365,1,30.26976,-97.75316,2015,3,58.2,57
Local365,0,30.29058,-97.7429,2020,3,67.5,75
Local365,1,30.25578,-97.73991,2015,1,46,20
Local365,1,30.25578,-97.73991,2018,5,79.2,25
Local365,0,30.26441,-97.73051,2014,12,53.3,17
Local365,1,30.26011,-97.73829,2021,8,82.2,31
Local365,1,30.28365,-97.73955,2020,11,63.2,16
Local365,0,30.260241,-97.753822,2015,6,79.1,49
Local365,1,30.26805,-97.7428,2021,7,80.8,60
Local365,1,30.23949,-97.76535,2017,11,63.9,11
Local365,0,30.266291,-97.768959,2016,9,80.5,5
Local365,0,30.26396,-97.73363,2021,9,78.9,26
Local365,1,30.25891,-97.74624,2017,4,70.7,12
Local365,0,30.25116,-97.74908,2020,2,52.5,1
Local365,1,30.26011,-97.73829,2018,3,64.7,41
Local365,1,30.26476,-97.73152,2021,6,80.3,27
Local365,1,30.27646,-97.7719,2018,4,64.8,22
Local365,1,30.27646,-97.7719,2016,9,80.5,58
Local365,0,30.26976,-97.75316,2020,3,67.5,53
Local365,1,30.264299,-97.744202,2019,8,87.2,2
Local365,0,30.26708,-97.75014,2021,11,58.4,112
Local365,0,30.23949,-97.76535,2017,3,67.4,279
Local365,1,30.25116,-97.74908,2017,3,67.4,9
Local365,0,30.25116,-97.74908,2021,10,71.4,13
Local365,0,30.27972,-97.74232,2018,9,80.4,11
Local365,0,30.26836,-97.73651,2015,7,83.1,28
Local365,1,30.28382,-97.74196,2019,8,87.2,1
Local365,1,30.25578,-97.73991,2019,5,77.3,30
Local365,1,30.25792,-97.73911,2015,8,84.2,6
Local365,1,30.26498,-97.7466,2020,3,67.5,2
Local365,0,30.26396,-97.73363,2020,2,52.5,25
Local365,1,30.26396,-97.73363,2021,5,72.4,29
Local365,1,30.25976,-97.74932,2017,8,84.4,13
Local365,1,30.2425,-97.71722,2019,11,56.8,3
Local365,1,30.26902,-97.74629,2017,4,70.7,3
Local365,1,30.27206,-97.73866,2018,6,85.4,5
Local365,1,30.26933,-97.74736,2020,9,77,16
Local365,1,30.28585,-97.74182,2015,11,61,7
Local365,0,30.26235,-97.72452,2020,9,77,9
Local365,0,30.26709,-97.73933,2021,9,78.9,5
Local365,1,30.2425,-97.71722,2019,8,87.2,9
Local365,1,30.28382,-97.74196,2016,1,49.3,66
Local365,0,30.26458,-97.75716,2019,1,50.1,31
Local365,0,30.268999,-97.766563,2018,6,85.4,10
Local365,1,30.29058,-97.7429,2021,9,78.9,45
Local365,0,30.26619,-97.743477,2019,12,52.6,8
Local365,0,30.26976,-97.75316,2019,10,69.8,43
Local365,0,30.24892,-97.74992,2019,11,56.8,3
Local365,1,30.2425,-97.71722,2021,5,72.4,82
Local365,0,30.26709,-97.73933,2018,2,55.5,13
Local365,1,30.26933,-97.74736,2017,10,68.7,9
Local365,0,30.268999,-97.766563,2019,12,52.6,5
Local365,0,30.264341,-97.740441,2015,9,80.5,51
Local365,1,30.26458,-97.75716,2019,2,56,10
Local365,1,30.26708,-97.75014,2019,3,58.6,22
Local365,1,30.27691,-97.75156,2016,1,49.3,8
Local365,0,30.25976,-97.74932,2014,12,53.3,27
Local365,0,30.26873,-97.74521,2018,9,80.4,21
Local365,1,30.26719,-97.74695,2016,9,80.5,14
Local365,1,30.26441,-97.73051,2015,10,71.9,5
Local365,1,30.25627,-97.71013,2016,9,80.5,9
Local365,1,30.25578,-97.73991,2020,5,76.1,46
Local365,0,30.26498,-97.7466,2015,2,49.2,161
Local365,1,30.26256,-97.76215,2017,4,70.7,6
Local365,0,30.25866,-97.74848,2019,2,56,1
Local365,0,30.26686,-97.74945,2015,4,69.5,129
Local365,0,30.26979,-97.7308,2017,10,68.7,47
Local365,1,30.25976,-97.74932,2018,4,64.8,16
Local365,1,30.26256,-97.76215,2019,3,58.6,1
Local365,1,30.264341,-97.740441,2017,7,86.9,8
Local365,0,30.25578,-97.73991,2018,3,64.7,124
Local365,0,30.26539,-97.74801,2016,7,86.4,179
Local365,1,30.25893,-97.71469,2016,5,73.5,9
Local365,0,30.26256,-97.76215,2019,1,50.1,9
Local365,1,30.26386,-97.76365,2022,2,46.8,16
Local365,0,30.24251,-97.71755,2020,2,52.5,2
Local365,0,30.27972,-97.74232,2018,3,64.7,17
Local365,1,30.26709,-97.73933,2020,9,77,15
Local365,0,30.26933,-97.74736,2020,5,76.1,8
Local365,1,30.28382,-97.74196,2017,4,70.7,9
Local365,1,30.26476,-97.73152,2021,3,62.4,34
Local365,1,30.26539,-97.74801,2019,2,56,21
Local365,1,30.264299,-97.744202,2020,8,87,38
Local365,0,30.26805,-97.7428,2019,8,87.2,49
Local365,1,30.26204,-97.76143,2019,5,77.3,7
Local365,0,30.26619,-97.743477,2018,4,64.8,141
Local365,0,30.26686,-97.74945,2015,10,71.9,263
Local365,0,30.26924,-97.73968,2015,8,84.2,53
Local365,0,30.28585,-97.74182,2017,1,55.4,16
Local365,1,30.25578,-97.73991,2015,7,83.1,24
Local365,0,30.264341,-97.740441,2017,12,50.4,26
Local365,1,30.26933,-97.74736,2016,10,73.3,15
Local365,0,30.26458,-97.75716,2015,5,74,55
Local365,1,30.28382,-97.74196,2017,8,84.4,6
Local365,0,30.26976,-97.75316,2018,9,80.4,86
Local365,0,30.28365,-97.73955,2021,7,80.8,52
Local365,0,30.27206,-97.73866,2016,3,63.5,58
Local365,1,30.24892,-97.74992,2018,2,55.5,1
Local365,0,30.25218,-97.7487,2015,1,46,28
Local365,0,30.26476,-97.73152,2021,10,71.4,64
Local365,0,30.28382,-97.74196,2018,4,64.8,12
Local365,0,30.25976,-97.74932,2016,6,82,93
Local365,1,30.26924,-97.73968,2017,11,63.9,7
Local365,0,30.25976,-97.74932,2015,1,46,29
Local365,1,30.23949,-97.76535,2018,2,55.5,12
Local365,0,30.24892,-97.74992,2016,11,64.6,18
Local365,1,30.23949,-97.76535,2019,4,68.2,8
Local365,0,30.28533,-97.74652,2021,8,82.2,117
Local365,0,30.26933,-97.74736,2016,1,49.3,238
Local365,1,30.27206,-97.73866,2020,3,67.5,2
Local365,1,30.26976,-97.75316,2017,2,63.7,27
Local365,0,30.26619,-97.743477,2014,12,53.3,134
Local365,1,30.28382,-97.74196,2019,7,84.2,2
Local365,1,30.26476,-97.73152,2018,7,86.2,12
Local365,1,30.27363,-97.75168,2019,11,56.8,1
Local365,0,30.26291,-97.75765,2015,6,79.1,69
Local365,1,30.25527,-97.71635,2021,11,58.4,9
Local365,0,30.28585,-97.74182,2016,11,64.6,22
Local365,0,30.25527,-97.71635,2021,11,58.4,12
Local365,0,30.26768,-97.74147,2020,5,76.1,2
Local365,1,30.264299,-97.744202,2018,5,79.2,12
Local365,1,30.27972,-97.74232,2017,5,75.5,9
Local365,1,30.27363,-97.75168,2022,1,47.2,9
Local365,0,30.26836,-97.73651,2018,1,46.6,20
Local365,0,30.26043,-97.73935,2021,12,62.7,10
Local365,0,30.25792,-97.73911,2015,9,80.5,77
Local365,1,30.26256,-97.76215,2021,12,62.7,22
Local365,0,30.28947,-97.73681,2021,6,80.3,83
Local365,0,30.260241,-97.753822,2015,8,84.2,57
Local365,1,30.26011,-97.73829,2017,12,50.4,10
Local365,0,30.2425,-97.71722,2021,3,62.4,28
Local365,0,30.26619,-97.743477,2017,6,83.4,185
Local365,0,30.26979,-97.7308,2017,8,84.4,28
Local365,0,30.2598,-97.72341,2018,8,86.6,4
Local365,1,30.26256,-97.76215,2016,11,64.6,5
Local365,0,30.26498,-97.7466,2018,3,64.7,180
Local365,0,30.26686,-97.74945,2022,1,47.2,22
Local365,1,30.26873,-97.74521,2017,5,75.5,2
Local365,0,30.26933,-97.74736,2017,6,83.4,53
Local365,1,30.27206,-97.73866,2018,8,86.6,2
Local365,0,30.26458,-97.75716,2019,5,77.3,28
Local365,1,30.2642,-97.73294,2016,5,73.5,6
Local365,1,30.26256,-97.76215,2021,2,47.4,9
Local365,1,30.26708,-97.75014,2019,8,87.2,14
Local365,0,30.2598,-97.72341,2018,9,80.4,4
Local365,0,30.25218,-97.7487,2016,1,49.3,98
Local365,1,30.264299,-97.744202,2020,9,77,49
Local365,1,30.26011,-97.73829,2018,7,86.2,9
Local365,0,30.26976,-97.75316,2021,10,71.4,73
Local365,1,30.26686,-97.74945,2017,2,63.7,12
Local365,0,30.28585,-97.74182,2017,7,86.9,18
Local365,0,30.25116,-97.74908,2016,7,86.4,20
Local365,0,30.260241,-97.753822,2018,10,69.5,24
Local365,0,30.264299,-97.744202,2019,7,84.2,25
Local365,1,30.28978,-97.74026,2020,2,52.5,8
Local365,0,30.26979,-97.7308,2017,3,67.4,112
Local365,1,30.25116,-97.74908,2020,11,63.2,6
Local365,0,30.26768,-97.74147,2019,2,56,26
Local365,1,30.27486,-97.76484,2019,6,82.3,4
Local365,1,30.26979,-97.7308,2020,12,52.4,4
Local365,0,30.26291,-97.75765,2014,12,53.3,15
Local365,1,30.26539,-97.74801,2017,1,55.4,19
Local365,0,30.26924,-97.73968,2015,12,55.2,52
Local365,0,30.264341,-97.740441,2016,1,49.3,136
Local365,0,30.26011,-97.73829,2020,5,76.1,28
Local365,1,30.26768,-97.74147,2021,6,80.3,16
Local365,0,30.26686,-97.74945,2018,2,55.5,79
Local365,1,30.26993,-97.74212,2015,6,79.1,4
Local365,0,30.26458,-97.75716,2020,1,54.8,20
Local365,1,30.25218,-97.7487,2018,7,86.2,2
Local365,0,30.25976,-97.74932,2015,8,84.2,69
Local365,1,30.260241,-97.753822,2019,2,56,9
Local365,0,30.26458,-97.75716,2015,12,55.2,62
Local365,1,30.26976,-97.75316,2017,11,63.9,14
Local365,1,30.27972,-97.74232,2015,12,55.2,3
Local365,1,30.264299,-97.744202,2017,10,68.7,12
Local365,0,30.25976,-97.74932,2015,7,83.1,68
Local365,0,30.25527,-97.71635,2016,7,86.4,17
Local365,0,30.26887,-97.72432,2021,7,80.8,4
Local365,0,30.26204,-97.76143,2015,5,74,75
Local365,1,30.264341,-97.740441,2015,11,61,4
Local365,1,30.28365,-97.73955,2022,1,47.2,12
Local365,1,30.26619,-97.743477,2021,5,72.4,17
Local365,1,30.27691,-97.75156,2015,10,71.9,14
Local365,1,30.26476,-97.73152,2020,7,86.5,48
Local365,0,30.25578,-97.73991,2015,5,74,98
Local365,0,30.26458,-97.75716,2015,7,83.1,51
Local365,0,30.2598,-97.72341,2018,6,85.4,17
Local365,1,30.27947,-97.74479,2020,8,87,30
Local365,0,30.26539,-97.74801,2018,9,80.4,55
Local365,0,30.2642,-97.73294,2016,11,64.6,93
Local365,1,30.26256,-97.76215,2020,6,81.5,21
Local365,1,30.29058,-97.7429,2021,7,80.8,61
Local365,0,30.27584,-97.74733,2015,12,55.2,35
Local365,0,30.24329,-97.72277,2021,9,78.9,56
Local365,0,30.26011,-97.73829,2017,12,50.4,35
Local365,1,30.25578,-97.73991,2016,9,80.5,64
Local365,1,30.28585,-97.74182,2016,1,49.3,18
Local365,0,30.26182,-97.73889,2015,1,46,8
Local365,1,30.25893,-97.71469,2015,1,46,5
Local365,1,30.23949,-97.76535,2018,5,79.2,18
Local365,0,30.27972,-97.74232,2016,1,49.3,106
Local365,1,30.28347,-97.73743,2021,2,47.4,71
Local365,1,30.28063,-97.73813,2017,9,78.3,5
Local365,0,30.25116,-97.74908,2021,4,65.2,3
Local365,0,30.26993,-97.74212,2017,8,84.4,71
Local365,0,30.26719,-97.74695,2017,2,63.7,87
Local365,0,30.25578,-97.73991,2015,7,83.1,156
Local365,0,30.26539,-97.74801,2017,4,70.7,70
Local365,1,30.26805,-97.7428,2020,9,77,23
Local365,1,30.25976,-97.74932,2014,12,53.3,4
Local365,0,30.28365,-97.73955,2019,12,52.6,36
Local365,1,30.26619,-97.743477,2018,1,46.6,8
Local365,0,30.26873,-97.74521,2015,11,61,50
Local365,0,30.2603,-97.71864,2015,9,80.5,97
Local365,1,30.28382,-97.74196,2018,6,85.4,2
Local365,1,30.26011,-97.73829,2017,9,78.3,18
Local365,0,30.28347,-97.73743,2020,4,67.2,2
Local365,0,30.26933,-97.74736,2021,3,62.4,19
Local365,0,30.29058,-97.7429,2021,11,58.4,64
Local365,0,30.25891,-97.74624,2018,6,85.4,49
Local365,1,30.26498,-97.7466,2017,11,63.9,19
Local365,0,30.26836,-97.73651,2019,3,58.6,31
Local365,1,30.26979,-97.7308,2017,1,55.4,6
Local365,0,30.25578,-97.73991,2017,8,84.4,102
Local365,0,30.28585,-97.74182,2017,4,70.7,21
Local365,1,30.2603,-97.71864,2017,3,67.4,37
Local365,0,30.26498,-97.7466,2015,7,83.1,233
Local365,1,30.2601,-97.70949,2016,5,73.5,5
Local365,0,30.27947,-97.74479,2022,2,46.8,19
Local365,1,30.26182,-97.73889,2015,1,46,2
Local365,1,30.28382,-97.74196,2015,1,46,5
Local365,0,30.26256,-97.76215,2015,3,58.2,5
Local365,1,30.27206,-97.73866,2017,2,63.7,9
Local365,0,30.268999,-97.766563,2016,9,80.5,8
Local365,0,30.28063,-97.73813,2017,8,84.4,8
Local365,0,30.25578,-97.73991,2020,7,86.5,46
Local365,1,30.25627,-97.71013,2018,2,55.5,4
Local365,1,30.25893,-97.71469,2015,10,71.9,31
Local365,1,30.26256,-97.76215,2019,12,52.6,4
Local365,0,30.26396,-97.73363,2019,12,52.6,26
Local365,0,30.26768,-97.74147,2019,11,56.8,9
Local365,1,30.26924,-97.73968,2015,8,84.2,2
Local365,1,30.29058,-97.7429,2021,12,62.7,31
Local365,0,30.26291,-97.75765,2015,4,69.5,70
Local365,0,30.24892,-97.74992,2021,7,80.8,13
Local365,1,30.26235,-97.72452,2019,10,69.8,5
Local365,0,30.25891,-97.74624,2016,9,80.5,65
Local365,0,30.26011,-97.73829,2019,12,52.6,17
Local365,0,30.26709,-97.73933,2018,1,46.6,19
Local365,0,30.26204,-97.76143,2015,3,58.2,65
Local365,1,30.25627,-97.71013,2017,6,83.4,20
Local365,1,30.24329,-97.72277,2017,12,50.4,7
Local365,0,30.26805,-97.7428,2017,11,63.9,92
Local365,0,30.26011,-97.73829,2020,10,69.6,47
Local365,0,30.26836,-97.73651,2017,7,86.9,13
Local365,0,30.25218,-97.7487,2019,2,56,15
Local365,0,30.25893,-97.71469,2016,5,73.5,19
Local365,1,30.28382,-97.74196,2016,7,86.4,7
Local365,1,30.26686,-97.74945,2018,5,79.2,42
Local365,1,30.26976,-97.75316,2021,2,47.4,35
Local365,0,30.2598,-97.72341,2015,9,80.5,23
Local365,1,30.25218,-97.7487,2017,12,50.4,1
Local365,0,30.2603,-97.71864,2016,9,80.5,60
Local365,1,30.26256,-97.76215,2016,3,63.5,11
Local365,0,30.26924,-97.73968,2016,3,63.5,36
Local365,1,30.26498,-97.7466,2015,11,61,16
Local365,1,30.28585,-97.74182,2016,6,82,5
Local365,0,30.264299,-97.744202,2017,2,63.7,199
Local365,1,30.25976,-97.74932,2017,2,63.7,21
Local365,1,30.26043,-97.73935,2020,3,67.5,2
Local365,1,30.28668,-97.7448,2021,3,62.4,103
Local365,1,30.26686,-97.74945,2018,7,86.2,28
Local365,1,30.26539,-97.74801,2018,4,64.8,30
Local365,0,30.28382,-97.74196,2019,10,69.8,46
Local365,1,30.26204,-97.76143,2015,11,61,15
Local365,0,30.28585,-97.74182,2017,11,63.9,24
Local365,1,30.28365,-97.73955,2019,10,69.8,23
Local365,1,30.26204,-97.76143,2017,11,63.9,17
Local365,1,30.27972,-97.74232,2017,9,78.3,3
Local365,1,30.24329,-97.72277,2020,9,77,23
Local365,0,30.27972,-97.74232,2019,5,77.3,4
Local365,0,30.26979,-97.7308,2019,2,56,24
Local365,0,30.26979,-97.7308,2021,11,58.4,8
Local365,0,30.27972,-97.74232,2017,12,50.4,7
Local365,1,30.26256,-97.76215,2016,1,49.3,11
Local365,1,30.24329,-97.72277,2017,8,84.4,7
Local365,1,30.2603,-97.71864,2016,7,86.4,8
Local365,0,30.27972,-97.74232,2018,5,79.2,56
Local365,1,30.24892,-97.74992,2021,2,47.4,15
Local365,0,30.28063,-97.73813,2016,10,73.3,66
Local365,0,30.26396,-97.73363,2015,7,83.1,44
Local365,0,30.25976,-97.74932,2018,5,79.2,70
Local365,0,30.25578,-97.73991,2019,8,87.2,15
Local365,1,30.25578,-97.73991,2017,5,75.5,43
Local365,0,30.2642,-97.73294,2015,3,58.2,84
Local365,1,30.264341,-97.740441,2017,6,83.4,6
Local365,1,30.26498,-97.7466,2017,3,67.4,43
Local365,1,30.26396,-97.73363,2020,3,67.5,9
Local365,0,30.25116,-97.74908,2016,5,73.5,11
Local365,1,30.26924,-97.73968,2015,7,83.1,4
Local365,0,30.26887,-97.72432,2020,8,87,2
Local365,0,30.28533,-97.74652,2020,6,81.5,30
Local365,0,30.27633,-97.7412,2015,1,46,7
Local365,0,30.28382,-97.74196,2020,9,77,124
Local365,1,30.26871,-97.72795,2016,7,86.4,7
Local365,1,30.26686,-97.74945,2020,10,69.6,107
Local365,1,30.26256,-97.76215,2015,1,46,3
Local365,0,30.26933,-97.74736,2016,10,73.3,103
Local365,0,30.26979,-97.7308,2020,9,77,1
Local365,0,30.25218,-97.7487,2019,3,58.6,17
Local365,0,30.2598,-97.72341,2019,5,77.3,9
Local365,1,30.26805,-97.7428,2017,11,63.9,11
Local365,1,30.23949,-97.76535,2015,10,71.9,12
Local365,0,30.26924,-97.73968,2018,7,86.2,18
Local365,1,30.2642,-97.73294,2015,2,49.2,4
Local365,1,30.26993,-97.74212,2019,6,82.3,2
Local365,1,30.28585,-97.74182,2018,9,80.4,2
Local365,0,30.25578,-97.73991,2018,5,79.2,96
Local365,0,30.26256,-97.76215,2017,5,75.5,11
Local365,1,30.27486,-97.76484,2019,11,56.8,1
Local365,1,30.26235,-97.72452,2021,1,52.4,17
Local365,1,30.24892,-97.74992,2019,2,56,8
Local365,1,30.28978,-97.74026,2019,9,85.3,7
Local365,0,30.28533,-97.74652,2021,10,71.4,82
Local365,1,30.26686,-97.74945,2015,9,80.5,18
Local365,0,30.2603,-97.71864,2018,5,79.2,43
Local365,1,30.26498,-97.7466,2020,12,52.4,41
Local365,1,30.27267,-97.74083,2017,11,63.9,5
Local365,0,30.26993,-97.74212,2019,10,69.8,40
Local365,1,30.26498,-97.7466,2016,8,83,34
Local365,1,30.26256,-97.76215,2017,3,67.4,4
Local365,1,30.2425,-97.71722,2021,12,62.7,29
Local365,0,30.26619,-97.743477,2015,8,84.2,244
Local365,0,30.26476,-97.73152,2021,9,78.9,56
Local365,1,30.28668,-97.7448,2021,8,82.2,54
Local365,0,30.25578,-97.73991,2021,6,80.3,54
Local365,1,30.26539,-97.74801,2015,7,83.1,28
Local365,0,30.26441,-97.73051,2015,3,58.2,83
Local365,1,30.26011,-97.73829,2014,12,53.3,7
Local365,1,30.26993,-97.74212,2019,10,69.8,2
Local365,0,30.26768,-97.74147,2020,3,67.5,4
Local365,0,30.264299,-97.744202,2016,9,80.5,106
Local365,1,30.26539,-97.74801,2017,7,86.9,36
Local365,1,30.28365,-97.73955,2021,8,82.2,18
Local365,1,30.26708,-97.75014,2018,6,85.4,39
Local365,0,30.25866,-97.74848,2018,7,86.2,55
Local365,0,30.26396,-97.73363,2021,2,47.4,12
Local365,0,30.26709,-97.73933,2015,4,69.5,48
Local365,0,30.264299,-97.744202,2015,12,55.2,89
Local365,0,30.26386,-97.76365,2021,11,58.4,10
Local365,0,30.25116,-97.74908,2014,12,53.3,13
Local365,1,30.25976,-97.74932,2018,9,80.4,5
Local365,1,30.26396,-97.73363,2020,1,54.8,9
Local365,0,30.26256,-97.76215,2017,4,70.7,9
Local365,1,30.28347,-97.73743,2021,7,80.8,33
Local365,1,30.268999,-97.766563,2017,10,68.7,7
Local365,1,30.25578,-97.73991,2015,9,80.5,31
Local365,1,30.26011,-97.73829,2018,6,85.4,18
Local365,0,30.26709,-97.73933,2015,5,74,26
Local365,1,30.26396,-97.73363,2018,10,69.5,16
Local365,0,30.29058,-97.7429,2020,1,54.8,37
Local365,1,30.27267,-97.74083,2018,4,64.8,5
Local365,0,30.25792,-97.73911,2015,12,55.2,35
Local365,0,30.27633,-97.7412,2016,7,86.4,22
Local365,0,30.24329,-97.72277,2021,7,80.8,33
Local365,0,30.28533,-97.74652,2020,1,54.8,15
Local365,1,30.26256,-97.76215,2018,4,64.8,6
Local365,1,30.23949,-97.76535,2017,5,75.5,15
Local365,0,30.25116,-97.74908,2015,7,83.1,7
Local365,1,30.26498,-97.7466,2019,1,50.1,2
Local365,0,30.26458,-97.75716,2016,5,73.5,104
Local365,0,30.25866,-97.74848,2016,7,86.4,46
Local365,0,30.26011,-97.73829,2018,10,69.5,16
Local365,1,30.26043,-97.73935,2021,1,52.4,3
Local365,0,30.264341,-97.740441,2015,8,84.2,43
Local365,0,30.27633,-97.7412,2017,2,63.7,6
Local365,1,30.28978,-97.74026,2022,1,47.2,7
Local365,0,30.26539,-97.74801,2017,6,83.4,99
Local365,0,30.26836,-97.73651,2019,2,56,7
Local365,1,30.25218,-97.7487,2016,5,73.5,17
Local365,0,30.26979,-97.7308,2020,4,67.2,3
Local365,1,30.26539,-97.74801,2017,6,83.4,42
Local365,1,30.24329,-97.72277,2022,2,46.8,20
Local365,1,30.26708,-97.75014,2021,8,82.2,49
Local365,0,30.26476,-97.73152,2017,8,84.4,50
Local365,0,30.27646,-97.7719,2017,5,75.5,31
Local365,0,30.27329,-97.73821,2017,2,63.7,5
Local365,0,30.26396,-97.73363,2015,5,74,67
Local365,0,30.27486,-97.76484,2019,6,82.3,11
Local365,1,30.2603,-97.71864,2017,6,83.4,30
Local365,1,30.2598,-97.72341,2019,5,77.3,12
Local365,1,30.25578,-97.73991,2021,4,65.2,58
Local365,1,30.26708,-97.75014,2021,11,58.4,28
Local365,1,30.28382,-97.74196,2016,11,64.6,3
Local365,1,30.26708,-97.75014,2018,5,79.2,45
Local365,1,30.27486,-97.76484,2021,1,52.4,14
Local365,0,30.26204,-97.76143,2017,3,67.4,90
Local365,0,30.25866,-97.74848,2017,4,70.7,83
Local365,0,30.26476,-97.73152,2018,9,80.4,21
Local365,0,30.27267,-97.74083,2015,6,79.1,23
Local365,1,30.25527,-97.71635,2017,5,75.5,4
Local365,0,30.264341,-97.740441,2015,10,71.9,74
Local365,0,30.28382,-97.74196,2018,10,69.5,3
Local365,0,30.26498,-97.7466,2020,5,76.1,20
Local365,1,30.26011,-97.73829,2015,11,61,10
Local365,0,30.27646,-97.7719,2016,10,73.3,41
Local365,1,30.26979,-97.7308,2018,5,79.2,12
Local365,1,30.26498,-97.7466,2015,9,80.5,28
Local365,0,30.26204,-97.76143,2017,9,78.3,33
Local365,1,30.26979,-97.7308,2020,10,69.6,8
Local365,1,30.26873,-97.74521,2018,2,55.5,2
Local365,0,30.25627,-97.71013,2016,5,73.5,22
Local365,0,30.25116,-97.74908,2020,9,77,5
Local365,0,30.264341,-97.740441,2015,2,49.2,20
Local365,0,30.26976,-97.75316,2020,2,52.5,37
Local365,0,30.26011,-97.73829,2016,5,73.5,61
Local365,0,30.23949,-97.76535,2016,10,73.3,183
Local365,1,30.26933,-97.74736,2021,4,65.2,4
Local365,0,30.26458,-97.75716,2016,1,49.3,156
Local365,1,30.26686,-97.74945,2017,7,86.9,21
Local365,0,30.26979,-97.7308,2020,6,81.5,7
Local365,1,30.28533,-97.74652,2020,3,67.5,2
Local365,0,30.25578,-97.73991,2017,10,68.7,141
Local365,1,30.27691,-97.75156,2016,8,83,10
Local365,1,30.26993,-97.74212,2017,12,50.4,10
Local365,1,30.26871,-97.72795,2018,10,69.5,2
Local365,0,30.26386,-97.76365,2020,1,54.8,3
Local365,1,30.2598,-97.72341,2017,4,70.7,20
Local365,0,30.26011,-97.73829,2021,6,80.3,33
Local365,0,30.26204,-97.76143,2014,12,53.3,40
Local365,0,30.28063,-97.73813,2015,2,49.2,40
Local365,1,30.26976,-97.75316,2020,3,67.5,10
Local365,1,30.26396,-97.73363,2020,7,86.5,26
Local365,1,30.26805,-97.7428,2019,9,85.3,3
Local365,1,30.26871,-97.72795,2018,2,55.5,3
Local365,0,30.28382,-97.74196,2015,8,84.2,18
Local365,1,30.264341,-97.740441,2017,10,68.7,8
Local365,1,30.28978,-97.74026,2021,3,62.4,71
Local365,1,30.23949,-97.76535,2018,10,69.5,11
Local365,0,30.26873,-97.74521,2018,6,85.4,73
Local365,0,30.28947,-97.73681,2021,3,62.4,131
Local365,0,30.26386,-97.76365,2019,8,87.2,4
Local365,1,30.26976,-97.75316,2021,9,78.9,40
Local365,0,30.28978,-97.74026,2021,1,52.4,52
Local365,1,30.26011,-97.73829,2021,12,62.7,25
Local365,1,30.26709,-97.73933,2016,6,82,3
Local365,1,30.26719,-97.74695,2015,3,58.2,11
Local365,0,30.26386,-97.76365,2021,1,52.4,17
Local365,1,30.25866,-97.74848,2015,3,58.2,16
Local365,1,30.26458,-97.75716,2015,9,80.5,20
Local365,0,30.26256,-97.76215,2019,6,82.3,7
Local365,1,30.26619,-97.743477,2019,6,82.3,1
Local365,0,30.25866,-97.74848,2015,5,74,37
Local365,1,30.26396,-97.73363,2018,9,80.4,10
Local365,0,30.26396,-97.73363,2015,6,79.1,75
Local365,1,30.26976,-97.75316,2020,4,67.2,28
Local365,0,30.24251,-97.71755,2021,11,58.4,19
Local365,0,30.260241,-97.753822,2019,1,50.1,65
Local365,1,30.28978,-97.74026,2019,7,84.2,1
Local365,0,30.27143,-97.74007,2015,12,55.2,7
Local365,0,30.26933,-97.74736,2019,8,87.2,8
Local365,1,30.26256,-97.76215,2017,2,63.7,9
Local365,1,30.26686,-97.74945,2018,6,85.4,32
Local365,1,30.26686,-97.74945,2020,5,76.1,27
Local365,0,30.26011,-97.73829,2020,7,86.5,30
Local365,1,30.26441,-97.73051,2015,4,69.5,4
Local365,0,30.264341,-97.740441,2019,3,58.6,77
Local365,1,30.26396,-97.73363,2017,3,67.4,41
Local365,1,30.28382,-97.74196,2018,7,86.2,1
